RowNumber,CustomerId,Surname,credit score,Age,Balance,EstimatedSalary,,Point Earned
4847,15596405,Udinese,752,36,0,184866.86,,777
4848,15815097,Root,534,23,104822.45,160176.47,,915
4849,15762708,Chiemezie,635,42,146766.72,164357.1,,843
4850,15776211,Toscani,491,70,148745.92,17818.33,,743
4851,15626012,Obidimkpa,516,27,0,142680.64,,445
4852,15792077,Degtyaryov,530,48,0,85081.09,,737
4853,15718765,Maclean,687,35,0,176450.19,,508
4854,15576615,Giordano,684,41,135203.81,121967.88,,682
4855,15752650,Saad,706,23,93301.97,127187.04,,963
4856,15797502,Lord,490,33,96341,108313.34,,707
4857,15687329,Hope,796,44,165326.2,57205.55,,582
4858,15779423,K?,849,27,0,157891.86,,626
4859,15619514,Bull,779,41,99786.2,86927.53,,341
4860,15615430,Adams,794,22,114440.24,107753.07,,226
4861,15716431,Brookes,748,36,141573.55,82158.14,,499
4862,15798341,Victor,663,22,0,29135.89,,590
4863,15651958,Giles,645,55,133676.65,17095.49,,557
4864,15726179,Ferrari,464,33,147493.7,100447.53,,801
4865,15652999,Milne,737,54,0,83470.4,,987
4866,15691950,Parry,590,29,0,121846.81,,339
4867,15632446,Allan,522,37,95022.57,129107.59,,534
4868,15620936,Warren,648,34,0,54726.43,,525
4869,15587640,Rowntree,754,37,0,116141.72,,495
4870,15782231,Andrejew,669,50,149713.61,124872.42,,329
4871,15580462,Corby,648,43,107963.38,186438.86,,463
4872,15736371,Kennedy,763,40,0,134281.11,,525
4873,15648032,Young,790,32,0,91044.47,,730
4874,15610454,Poole,581,37,0,74320.75,,754
4875,15671358,Fletcher,703,43,0,9704.66,,880
4876,15747130,Tsao,571,33,102017.25,128600.49,,798
4877,15578374,Gilroy,657,27,0,6468.24,,354
4878,15572182,Onwuamaeze,737,44,0,57898.58,,315
4879,15770041,Manna,793,29,96674.55,192120.66,,558
4880,15669414,Pisano,783,44,81811.71,164213.53,,611
4881,15777054,Thorpe,751,33,79281.61,117547.76,,599
4882,15621021,Dwyer,579,31,0,26149.25,,604
4883,15785490,Okeke,655,36,122314.39,9181.66,,517
4884,15577695,Zito,614,43,140733.74,166588.76,,912
4885,15686974,Sergeyeva,678,49,116933.11,195053.58,,267
4886,15574584,Fang,562,41,165445.04,85787.31,,766
4887,15719541,Flannagan,711,53,123805.03,102428.51,,806
4888,15646310,Mao,620,37,107548.94,71175.94,,319
4889,15697606,Sturdee,437,49,111634.29,166440.32,,805
4890,15711489,Azikiwe,691,41,109153.96,148848.76,,736
4891,15670427,Chidi,552,34,0,140286.69,,878
4892,15731755,Hull,765,34,86055.17,104220.5,,921
4893,15796370,Shah,707,51,98438.23,70778.63,,303
4894,15598331,Morgan,764,29,0,65868.28,,275
4895,15704795,Vagin,585,32,144705.87,171482.56,,767
4896,15796764,Bruno,784,31,0,143204.41,,674
4897,15589420,Osinachi,605,41,91612.91,28427.84,,529
4898,15810563,Ho,699,40,0,78387.32,,231
4899,15746569,Tsui,544,40,0,161076.92,,265
4900,15811594,Gordon,803,32,192122.84,54277.45,,521
4901,15645896,Duncan,735,41,179904,137180.95,,505
4902,15802909,Hu,673,59,178058.06,21063.71,,328
4903,15797665,Docherty,652,30,176166.56,152210.81,,643
4904,15778959,Brookes,694,42,156864.2,88890.75,,314
4905,15722532,Angelo,741,44,0,190534.76,,843
4906,15784124,Emenike,590,30,0,83090.35,,332
4907,15776518,Pugh,809,33,0,141426.78,,627
4908,15611247,McKenzie,523,34,161588.89,51358.66,,940
4909,15721469,Mach,540,48,109349.29,88703.04,,521
4910,15773338,Endrizzi,596,29,0,116696.77,,447
4911,15784042,L?,597,36,0,7156.09,,323
4912,15776229,MacPherson,407,37,0,49161.12,,900
4913,15655903,Michael,748,60,152335.7,126743.33,,468
4914,15590177,Chiedozie,562,51,124662.54,65390.46,,446
4915,15568876,Hughes,734,47,91522.04,138835.91,,993
4916,15813140,Taylor,710,45,0,36154.66,,829
4917,15770516,Evdokimov,539,39,62052.28,59755.14,,693
4918,15755731,Davis,542,32,107871.72,125302.64,,668
4919,15574480,Ubanwa,717,36,99472.76,94274.72,,472
4920,15798084,Murray,682,50,128039.01,102260.16,,947
4921,15673020,Smith,515,33,0,136028.97,,625
4922,15643575,Evseev,526,33,114634.63,110114.38,,624
4923,15596811,Mitchell,702,26,56738.47,100442.22,,374
4924,15786789,Ni,651,34,90355.12,193597.94,,576
4925,15578865,Palerma,792,36,115725.24,1871.25,,515
4926,15605672,Yuan,817,58,114327.59,42831.11,,262
4927,15603674,Knight,674,36,100762.64,182156.86,,397
4928,15759915,Rapuokwu,641,40,0,151648.66,,832
4929,15686219,Wan,513,39,89039.9,146738.83,,675
4930,15696388,Artamonova,561,34,78829.53,12148.2,,773
4931,15713604,Rossi,627,30,112372.96,118029.09,,345
4932,15647800,Greco,682,81,122029.15,50783.88,,526
4933,15813451,Fleetwood-Smith,683,29,157829.12,129891.66,,984
4934,15765375,Butusov,420,31,108377.75,9904.63,,593
4935,15774586,West,670,54,95507.12,63213.31,,638
4936,15603454,Sanders,505,43,127146.68,137565.87,,903
4937,15653037,Parks,580,24,133811.78,17185.95,,500
4938,15782475,Edith,577,36,121092.47,143783.46,,702
4939,15593496,Korovin,773,34,126979.75,36823.28,,977
4940,15808971,Lajoie,616,37,144235.73,154957.66,,993
4941,15791972,Bergamaschi,763,38,152582.2,31892.82,,624
4942,15676869,T'ien,640,43,172478.15,191084.4,,844
4943,15683007,Torode,592,36,126477.42,179718.17,,956
4944,15659495,Fu,528,43,97473.87,159823.16,,654
4945,15703923,Cameron,630,53,138053.67,114110.97,,536
4946,15674000,Cattaneo,529,31,164003.05,60993.23,,407
4947,15618171,James,546,47,0,66408.01,,432
4948,15732202,Abramovich,753,62,0,136398.9,,494
4949,15735078,Onwughara,772,39,122486.11,140709.25,,925
4950,15798615,Wan,567,36,0,8555.73,,675
4951,15638494,Salinas,628,45,53667.44,115022.94,,588
4952,15763874,Ho,658,20,0,187638.34,,275
4953,15696355,Cleveland,679,58,109327.65,3829.13,,902
4954,15655952,Burke,629,34,121151.05,119357.93,,938
4955,15739850,Trentino,731,42,101043.63,192175.52,,882
4956,15611338,Kashiwagi,775,33,83501.66,128841.31,,816
4957,15707861,Nucci,660,33,80462.24,150422.35,,652
4958,15672237,Oluchi,752,39,0,188187.05,,839
4959,15657771,Ts'ui,655,37,109093.41,1775.52,,804
4960,15677783,Graham,543,46,140355.6,85086.78,,880
4961,15681026,Lucciano,811,42,0,3797.79,,750
4962,15566543,Aldridge,689,45,130170.82,150856.38,,855
4963,15594612,Flynn,531,42,0,90537.47,,556
4964,15814664,Scott,515,40,109542.29,166370.81,,312
4965,15642785,Douglas,466,41,33563.95,178994.13,,629
4966,15690164,Shao,782,36,148795.17,195681.43,,615
4967,15590213,Ch'en,611,64,0,53277.15,,483
4968,15603794,Pugliesi,621,40,174126.75,172490.78,,994
4969,15733491,McGregor,604,41,0,11819.84,,536
4970,15806360,Hou,655,35,106405.03,82900.25,,580
4971,15587133,Thompson,689,38,0,82709.8,,621
4972,15721377,Chou,681,30,128393.29,180593.45,,906
4973,15747927,Ch'in,643,41,127841.52,172363.41,,474
4974,15806455,Miller,617,24,137295.19,91195.12,,598
4975,15695474,Barker,638,55,155828.22,108987.25,,381
4976,15666295,Smith,743,39,0,44265.28,,240
4977,15656062,Azikiwe,828,25,144351.86,116613.26,,603
4978,15579969,Mancini,776,35,106365.29,148527.56,,454
4979,15703563,P'eng,540,35,127801.88,84239.46,,830
4980,15692664,Diribe,616,45,122793.96,62002.04,,224
4981,15719276,T'ao,628,38,113525.84,46044.48,,491
4982,15672754,Burbidge,667,23,136100.69,169669.33,,606
4983,15768163,Griffin,615,30,0,156346.84,,548
4984,15656710,Cocci,543,30,140916.81,157711.18,,470
4985,15696175,Echezonachukwu,553,31,0,89087.4,,393
4986,15586914,Nepean,554,26,121365.39,8742.36,,926
4987,15581736,Bartlett,684,36,0,117038.96,,718
4988,15588839,Mancini,452,35,0,164241.67,,634
4989,15589329,Pirozzi,606,47,93578.68,137720.56,,537
4990,15605622,McMillan,629,40,0,106.67,,558
4991,15798964,Nkemakonam,659,33,115409.6,1539.21,,595
4992,15769959,Ajuluchukwu,493,33,90791.69,59659.53,,865
4993,15657105,Chukwualuka,794,62,123681.32,173586.63,,247
4994,15569266,Rahman,554,44,92436.86,126033.9,,938
4995,15719294,Wood,796,52,167194.36,62808.93,,424
4996,15606229,Obijiaku,807,36,0,147007.33,,461
4997,15569892,Johnstone,500,44,160838.13,196261.64,,978
4998,15584532,Liu,722,43,0,44560.17,,448
4999,15682355,Sabbatini,559,40,144470.77,18917.95,,255
5000,15628319,Walker,584,38,0,4525.4,,941
5001,15634602,Hargrave,834,68,130169.27,93112.2,,882
5002,15647311,Hill,754,35,0,9658.41,,474
5003,15619304,Onio,590,43,81076.8,182627.25,,253
5004,15701354,Boni,740,36,0,13177.4,,466
5005,15737888,Mitchell,502,57,101465.31,43568.31,,882
5006,15574012,Chu,733,48,0,117830.57,,674
5007,15592531,Bartlett,755,37,113865.23,117396.25,,589
5008,15656148,Obinna,554,46,87603.35,96929.24,,818
5009,15792365,He,534,36,120037.96,36275.94,,488
5010,15592389,H?,656,33,0,116706,,994
5011,15767821,Bearce,575,49,121205.15,168080.53,,227
5012,15737173,Andrews,480,47,75408.33,25887.89,,556
5013,15632264,Kay,575,40,0,122488.59,,251
5014,15691483,Chin,672,40,0,113171.61,,755
5015,15600882,Scott,758,35,0,100365.51,,833
5016,15643966,Goforth,682,50,121818.84,124151.37,,813
5017,15737452,Romeo,501,29,0,112664.24,,222
5018,15788218,Henderson,746,34,141806,183494.87,,236
5019,15661507,Muldrow,556,51,61354.14,198810.65,,647
5020,15568982,Hao,823,53,124954.94,131259.6,,242
5021,15577657,McDonald,491,68,95039.12,116471.14,,897
5022,15597945,Dellucci,638,29,103417.74,15336.4,,492
5023,15699309,Gerasimov,734,45,0,99593.28,,321
5024,15725737,Mosman,555,40,43028.77,170514.21,,997
5025,15625047,Yen,745,44,119638.21,34265.08,,660
5026,15738191,Maclean,728,37,122689.51,106977.53,,950
5027,15736816,Young,626,44,0,164287.86,,627
5028,15700772,Nebechi,681,37,73179.34,25292.53,,242
5029,15728693,McWilliams,478,38,171913.87,51820.87,,551
5030,15656300,Lucciano,709,38,0,81452.29,,649
5031,15589475,Azikiwe,562,33,92659.2,1354.25,,374
5032,15706552,Odinakachukwu,769,34,137239.17,71379.92,,485
5033,15750181,Sanderson,684,46,102955.14,154137.33,,986
5034,15659428,Maggard,536,61,65190.29,64308.49,,390
5035,15732963,Clements,631,29,96863.52,31613.35,,958
5036,15794171,Lombardo,657,34,154983.98,27738.01,,762
5037,15788448,Watson,699,59,106819.65,163570.25,,557
5038,15729599,Lorenzo,606,38,128578.52,193878.51,,260
5039,15717426,Armstrong,612,63,126473.33,147545.65,,633
5040,15585768,Cameron,660,38,110570.78,195906.59,,472
5041,15619360,Hsiao,829,50,0,178458.86,,332
5042,15738148,Clarke,567,29,0,156125.72,,914
5043,15687946,Osborne,850,33,0,11159.19,,566
5044,15755196,Lavine,712,44,0,45738.94,,334
5045,15684171,Bianchi,562,30,111099.79,140650.19,,370
5046,15754849,Tyler,755,29,0,4733.94,,328
5047,15602280,Martin,793,25,100913.57,10579.72,,793
5048,15771573,Okagbue,471,26,0,179655.87,,388
5049,15766205,Yin,707,42,16893.59,77502.56,,855
5050,15771873,Buccho,784,38,122267.85,145759.93,,510
5051,15616550,Chidiebele,703,32,125685.79,56246.72,,960
5052,15768193,Trevisani,704,36,127397.34,151335.24,,555
5053,15683553,O'Brien,662,38,105271.56,179833.45,,539
5054,15702298,Parkhill,636,28,115265.14,191627.85,,404
5055,15569590,Yoo,640,36,0,173016.46,,362
5056,15760861,Phillipps,739,31,0,58469.75,,252
5057,15630053,Tsao,767,23,139542.82,28038.28,,347
5058,15647091,Endrizzi,753,46,111512.75,159576.75,,642
5059,15623944,T'ien,714,37,148466.93,151280.96,,936
5060,15804771,Velazquez,707,29,0,139953.94,,565
5061,15651280,Hunter,577,35,108155.49,105407.79,,565
5062,15773469,Clark,633,42,0,56865.62,,930
5063,15702014,Jeffrey,849,41,84622.13,198072.16,,901
5064,15751208,Pirozzi,614,41,146997.64,137791.18,,524
5065,15592461,Jackson,558,47,0,103787.28,,251
5066,15789484,Hammond,832,27,98590.25,30912.89,,726
5067,15696061,Brownless,567,26,0,78651.55,,387
5068,15641582,Chibugo,587,45,134980.74,123309.57,,314
5069,15638424,Glauert,712,79,108078.56,174118.93,,583
5070,15755648,Pisano,655,29,0,85736.26,,686
5071,15703793,Konovalova,641,42,0,121138.77,,697
5072,15620344,McKee,676,35,106836.67,84199.78,,871
5073,15812518,Palermo,472,29,102490.27,181224.56,,812
5074,15779052,Ballard,644,34,112746.54,141230.07,,615
5075,15770811,Wallace,598,38,125487.89,158111.71,,355
5076,15780961,Cavenagh,792,25,142862.21,130639.01,,298
5077,15614049,Hu,700,37,0,17040.82,,341
5078,15662085,Read,616,34,0,25662.27,,279
5079,15575185,Bushell,743,35,79388.33,193360.69,,585
5080,15803136,Postle,427,37,0,121485.1,,869
5081,15706021,Buley,731,29,0,162452.65,,251
5082,15663706,Leonard,610,31,107784.65,141137.53,,998
5083,15641732,Mills,724,41,142880.28,185541.2,,905
5084,15701164,Onyeorulu,653,38,149571.94,118383.18,,896
5085,15738751,Beit,774,49,142767.39,8214.41,,572
5086,15805254,Ndukaku,547,49,121537.71,46521.45,,227
5087,15762418,Gant,719,50,0,10772.13,,930
5088,15625759,Rowley,740,43,0,199290.68,,891
5089,15622897,Sharpe,543,42,89838.71,85983.54,,660
5090,15767954,Osborne,688,45,103399.87,129870.93,,632
5091,15757535,Heap,474,30,0,63158.22,,894
5092,15731511,Ritchie,505,43,136855.94,171070.52,,650
5093,15809248,Cole,688,39,0,53222.15,,765
5094,15640635,Capon,650,55,140891.46,179834.45,,526
5095,15676966,Capon,610,37,0,114514.64,,728
5096,15699461,Fiorentini,705,46,89364.91,139162.15,,336
5097,15738721,Graham,669,29,146011.4,50249.16,,381
5098,15693683,Yuille,650,20,0,113469.65,,776
5099,15604348,Allard,550,29,145294.08,147484.13,,872
5100,15633059,Fanucci,595,45,106000.12,191448.96,,470
5101,15808582,Fu,572,26,0,119381.41,,502
5102,15743192,Hung,622,58,0,33277.31,,746
5103,15580146,Hung,662,20,104508.77,73107.53,,944
5104,15776605,Bradley,783,58,127539.3,96590.39,,270
5105,15804919,Dunbabin,714,44,0,6923.11,,902
5106,15613854,Mauldon,671,51,96891.46,176403.33,,654
5107,15599195,Stiger,600,32,78535.25,64349.6,,729
5108,15812878,Parsons,847,37,112712.17,116097.26,,355
5109,15602312,Walkom,650,55,119618.42,29861.13,,405
5110,15744689,T'ang,710,28,0,48426.98,,406
5111,15803526,Eremenko,682,33,74963.5,32770.56,,359
5112,15665790,Rowntree,642,26,138023.79,117060.2,,794
5113,15715951,Thorpe,536,28,0,136197.65,,937
5114,15591100,Chiemela,754,47,185513.67,27438.83,,472
5115,15609618,Fanucci,678,60,185648.56,192156.54,,508
5116,15675522,Ko,533,49,102286.6,69409.37,,930
5117,15705512,Welch,741,38,128015.83,58440.43,,792
5118,15698028,Duncan,757,31,39539.39,192519.39,,799
5119,15661670,Chidozie,721,40,0,144874.67,,391
5120,15600781,Wu,700,37,77608.46,175373.46,,389
5121,15682472,Culbreth,663,26,141462.13,440.2,,940
5122,15580203,Kennedy,677,35,0,76637.38,,889
5123,15690673,Cameron,655,27,131691.33,49480.66,,411
5124,15760085,Calabresi,832,29,93833.86,10417.87,,294
5125,15779659,Zetticci,721,46,137933.39,67976.57,,249
5126,15627360,Fuller,542,54,105770.14,140929.98,,780
5127,15671137,MacDonald,654,54,0,47139.06,,613
5128,15782688,Piccio,821,38,0,126241.4,,974
5129,15575492,Kennedy,508,38,166328.65,22614.19,,789
5130,15591607,Fernie,588,42,164307.77,48498.19,,238
5131,15740404,He,691,38,163965.69,103511.26,,801
5132,15718369,Kaodilinakachukwu,664,40,125608.72,122073.48,,458
5133,15677871,Cocci,439,66,0,65535.56,,764
5134,15642004,Alekseeva,479,37,118433.94,160060.9,,956
5135,15712543,Chinweike,850,55,98488.08,155879.57,,814
5136,15584518,Arthur,518,40,0,194416.58,,478
5137,15802381,Li,717,64,98362.35,21630.21,,682
5138,15610156,Ma,698,51,144237.91,157143.61,,915
5139,15594408,Chia,850,34,0,52796.31,,831
5140,15640905,Vasin,700,47,0,121798.52,,810
5141,15698932,Groves,626,29,105767.28,41104.82,,838
5142,15724944,Tien,774,32,0,10604.48,,752
5143,15628145,Forwood,719,48,0,78563.66,,922
5144,15713483,Greeves,646,31,0,170821.43,,350
5145,15612350,Taylor,485,25,134467.26,113266.09,,734
5146,15800703,Madukwe,784,38,138515.02,171768.76,,942
5147,15705707,Bennelong,850,32,128647.98,54416.18,,607
5148,15754105,Olisanugo,669,38,121858.98,130755.34,,981
5149,15703264,Chukwufumnanya,731,70,0,141180.66,,409
5150,15794413,Harris,721,49,120108.56,183421.76,,970
5151,15650237,Morgan,515,37,196853.62,132770.11,,644
5152,15759618,Alexeeva,774,35,121418.62,24400.37,,981
5153,15811589,Metcalfe,585,36,0,180318.6,,722
5154,15689044,Humphries,695,29,0,111565.45,,903
5155,15709368,Milne,729,42,97495.8,2002.5,,583
5156,15679145,Chou,713,42,0,82565.01,,521
5157,15655007,Li,555,33,127343.4,121789.3,,311
5158,15623595,Clayton,699,50,158633.61,193785.87,,835
5159,15589975,Maclean,587,55,0,64593.07,,916
5160,15804017,Chigolum,762,69,183744.98,196993.69,,323
5161,15692132,Wilkinson,510,44,0,175518.31,,736
5162,15641122,Wei,842,46,0,17268.02,,675
5163,15630910,Treacy,608,31,79962.92,60901.72,,898
5164,15680772,Hu,850,36,0,100750.03,,795
5165,15658929,Taverner,642,36,0,195224.91,,289
5166,15585388,Sherman,850,33,140956.99,3510.18,,483
5167,15724623,Taubman,455,43,0,81250.79,,885
5168,15588537,Robinson,726,29,0,91844.14,,525
5169,15574692,Pinto,544,30,145241.63,80676.83,,388
5170,15611325,Wood,651,31,138008.06,129912.74,,423
5171,15587562,Hawkins,814,31,0,142029.17,,321
5172,15613172,Sun,537,39,0,137651.6,,413
5173,15651022,Yost,553,37,0,33877.29,,461
5174,15586310,Ting,800,38,0,78744.39,,350
5175,15625524,Rowe,791,34,0,96734.46,,802
5176,15755209,Fu,699,29,127570.93,164756.81,,901
5177,15645248,Ho,756,28,0,164394.65,,458
5178,15790355,Okechukwu,591,27,107812.67,162501.83,,792
5179,15762615,Campbell,850,22,91560.58,10541.38,,713
5180,15625426,Ashbolt,760,34,121303.77,59325.21,,791
5181,15716334,Rozier,569,43,161546.68,178187.28,,415
5182,15789669,Hsia,661,35,128415.45,142626.49,,969
5183,15621075,Ogbonnaya,670,31,57530.06,181893.31,,839
5184,15810845,T'ang,694,38,0,156858.2,,918
5185,15719377,Cocci,728,28,142243.54,33074.51,,903
5186,15654506,Chang,764,39,138341.51,50072.94,,699
5187,15771977,T'ao,639,32,0,111340.36,,846
5188,15708710,Ford,683,30,0,100496.84,,526
5189,15726676,Marshall,663,30,0,101371.05,,604
5190,15587421,Tsai,826,41,146466.46,180934.67,,984
5191,15726931,Onwumelu,735,36,0,105152.17,,259
5192,15771086,Graham,682,58,0,706.5,,709
5193,15756850,Golovanov,663,39,0,101168.9,,445
5194,15702741,Potts,562,29,120307.58,6795.61,,500
5195,15679200,Crawford,696,27,87637.26,196111.35,,685
5196,15594815,Aleshire,850,38,94652.04,171960.76,,475
5197,15635905,Moran,719,22,114415.84,177497.4,,739
5198,15777892,Samsonova,804,71,0,147995.96,,455
5199,15656176,Jenkins,604,40,84315.02,36209.1,,885
5200,15811127,Volkov,782,27,0,143614.01,,858
5201,15604482,Chiemezie,512,42,93955.83,14828.54,,580
5202,15622911,Jude,569,36,67087.69,154775.7,,308
5203,15600974,He,597,22,101528.61,70529,,793
5204,15727868,Onuora,753,30,110824.52,57896.27,,989
5205,15627801,Ginikanwa,430,33,0,69759.91,,936
5206,15773039,Ku,756,28,179960.2,89938.08,,372
5207,15755262,McDonald,493,38,134006.77,89578.32,,520
5208,15679531,Collins,777,37,121532.17,73464.88,,440
5209,15684181,Hackett,779,38,0,138542.87,,433
5210,15612087,Dike,702,38,0,161888.63,,364
5211,15752047,Trevisano,551,35,129717.3,86937.2,,942
5212,15624592,Tan,749,22,94762.16,42241.54,,392
5213,15573152,Glassman,742,55,155196.17,121207.66,,862
5214,15594917,Miller,752,29,129514.99,102930.46,,449
5215,15785542,Kornilova,740,57,113386.36,65121.63,,970
5216,15723488,Watson,576,24,0,78498.04,,938
5217,15680920,Marchesi,637,43,172196.23,104769.96,,550
5218,15786308,Millar,724,28,97612.12,96498.14,,898
5219,15659366,Shih,685,20,104719.94,38691.34,,909
5220,15774854,Fuller,625,38,0,164804.02,,480
5221,15725311,Hay,571,37,139592.98,104152.65,,923
5222,15787155,Yang,584,29,0,88866.92,,781
5223,15727829,McIntyre,550,22,139096.85,129890.94,,975
5224,15733247,Stevenson,662,72,140301.72,179258.67,,832
5225,15568748,Poole,803,43,0,72051.44,,351
5226,15699029,Bagley,615,66,0,74580.8,,994
5227,15774393,Ch'ien,481,39,111233.09,123995.15,,955
5228,15676895,Cattaneo,701,23,0,38960.59,,253
5229,15637753,O'Sullivan,751,29,147737.63,94951.27,,298
5230,15605461,Lucas,675,35,0,56642.97,,806
5231,15808473,Ringrose,733,40,125725.02,50783.1,,656
5232,15627000,Freeman,822,38,128289.7,9149.96,,799
5233,15787174,Sergeyev,559,46,0,21006.1,,486
5234,15723886,Fiore,731,49,88826.07,33759.41,,489
5235,15704769,Smith,678,41,143443.61,196622.28,,407
5236,15772896,Dumetochukwu,645,68,0,176353.87,,430
5237,15711540,Pacheco,701,29,0,176943.59,,225
5238,15764866,Synnot,554,26,149134.46,177966.24,,631
5239,15794056,Johnston,723,30,124119.54,162198.32,,945
5240,15795149,Stevens,766,44,116822.7,197643.24,,544
5241,15812009,Grant,597,24,103219.47,60420.07,,827
5242,15651001,Tsao,574,41,0,70550,,382
5243,15813844,Barnes,655,40,81954.6,198798.44,,535
5244,15596175,McIntosh,780,37,95196.26,126310.39,,834
5245,15576269,Madison,672,43,0,64515.5,,784
5246,15797219,Ifesinachi,717,38,0,158580.05,,714
5247,15685500,Glazkov,521,32,136555.01,129353.21,,577
5248,15599792,Dimauro,633,59,0,137273.97,,532
5249,15657566,Wieck,669,39,119452.03,171575.54,,784
5250,15772423,Liao,740,44,0,96528,,703
5251,15628112,Hughes,462,24,69881.09,64421.02,,456
5252,15753754,Morrison,619,39,0,158444.61,,527
5253,15793726,Matveyeva,665,44,0,66548.58,,580
5254,15694717,Ku,655,27,0,108008.05,,730
5255,15665834,Cheatham,463,20,204223.03,128268.39,,983
5256,15765297,Yao,799,63,110314.21,37464,,982
5257,15636684,Kirkland,713,48,163760.82,157381.14,,239
5258,15592979,Rose,807,31,141069.18,194257.11,,374
5259,15750803,Jess,728,38,115934.74,139059.05,,672
5260,15607178,Welch,582,52,151457.88,40893.61,,889
